Country name,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980,1979,1978,1977,1976,1975,1974,1973,1972,1971,1970,1969,1968,1967,1966,1965,1964,1963,1962,1961
MYANMAR (Burma) ,81.52431233,80.81758331,80.13403389,79.49550103,78.89253023,78.33037608,77.77720498,77.27985983,76.80454879,76.32941906,75.85939958,75.37612541,74.81440004,74.13930287,73.33235915,72.40750987,71.40259969,70.37339413,69.36050127,68.37544909,67.40629495,66.44187502,65.46253787,64.4535958,63.41682682,62.35781896,61.27007375,60.14568504,58.98064541,57.77220369,56.52665177,55.26050127,53.99617774,52.75079567,51.53088717,50.33529547,49.16398078,48.01421642,46.88410044,45.77667932,44.69466444,43.63512715,42.59360406,41.56753221,40.55496986,39.55887015,38.58740245,37.65167243,36.75924963,35.91388897,35.11228999,34.34631392,33.60405484
MONTENEGRO,46.19947955,46.17702602,46.14453532,46.10245353,46.05263941,45.99620818,45.9330855,45.86275093,45.78587361,45.70037175,45.60951673,45.5260223,45.46654275,45.44208178,45.45479554,45.49791822,45.56223048,45.63375465,45.7002974,45.76364312,45.82022305,45.84609665,45.81100372,45.69524164,45.48498141,45.19063197,44.84765799,44.5060223,44.20141264,43.94832714,43.73442379,43.53643123,43.31836431,43.05486989,42.73903346,42.38200743,41.99903346,41.61263941,41.2394052,40.88342007,40.53933086,40.20252788,39.86505576,39.52081784,39.16788104,38.80758364,38.4405948,38.06840149,37.69137546,37.30951673,36.9194052,36.513829,36.08319703
MONGOLIA,1.827462731,1.80004892,1.772837225,1.746143052,1.72006424,1.694710214,1.670400886,1.647503798,1.626266124,1.606792142,1.588992379,1.572666006,1.557499549,1.543212364,1.529517367,1.516271016,1.503464945,1.49115451,1.479223847,1.467931074,1.456798579,1.444118669,1.427648111,1.405905791,1.378135379,1.345117665,1.308830686,1.272116301,1.237081928,1.204384124,1.173569737,1.144290533,1.115809496,1.087580139,1.059688715,1.032407503,1.005568501,0.978954144,0.95242411,0.925886995,0.899419398,0.8732627,0.847758696,0.823154561,0.799588043,0.776990911,0.7551559,0.733769536,0.712633564,0.691644352,0.670960246,0.650970674,0.632208605
NORTHERN MARIANA ISLANDS,117.076087,115.8804348,115.7173913,117.0869565,120.1695652,124.6630435,129.9826087,135.2934783,139.9391304,143.7891304,146.873913,148.9108696,149.6021739,148.7695652,146.2413043,142.1173913,136.823913,130.973913,125.0391304,119.1673913,113.3043478,107.4543478,101.5630435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOZAMBIQUE,32.85148656,32.04989318,31.25889138,30.47796867,29.70704367,28.94596124,28.19426232,27.45150818,26.71784125,25.99103105,25.2720822,24.56814008,23.88885653,23.24018668,22.63295353,22.06406445,21.50948396,20.93571301,20.32296218,19.651395,18.93895826,18.24875887,17.66772553,17.25369287,17.03331214,16.97520919,17.00783082,17.02852056,16.96234645,16.78683715,16.52198555,16.18716015,15.8175742,15.44039014,15.05639513,14.65877693,14.25921183,13.87136117,13.50525191,13.16704392,12.85619293,12.56735675,12.29135151,12.02138279,11.75669142,11.499677,11.25026577,11.0088723,10.77576617,10.55052392,10.33262163,10.12218139,9.919471502
MAURITANIA,3.774017658,3.683070729,3.592474047,3.501911322,3.411348598,3.320947899,3.230849908,3.141275832,3.052453672,2.964417386,2.877332881,2.791725041,2.708259435,2.627432813,2.549470263,2.47434462,2.401985059,2.332206268,2.264856893,2.199896187,2.137349374,2.077187348,2.019384884,1.963872126,1.910638401,1.859523625,1.810115456,1.761892888,1.714464927,1.667640439,1.621454351,1.576042495,1.531648394,1.488445717,1.446436402,1.405527312,1.365692248,1.326893373,1.28909673,1.252295527,1.216484913,1.181637722,1.147722907,1.114714272,1.082598234,1.051368973,1.021014844,0.991531969,0.962912584,0.935155719,0.908260406,0.882225672,0.857054429
MAURITIUS,620.0261084,618.6610837,616.9477833,615.9605911,614.4970443,612.8674877,610.6551724,607.879803,605.0512315,601.4793103,597.7192118,593.4093596,589.3039409,584.6665025,578.9492611,571.6359606,565.6571429,558.6187192,552.9344828,548.2,540.5783251,534.2073892,527.2246305,521.5640394,517.862069,513.9108374,510.3852217,506.5812808,502.7231527,498.6310345,493.4438424,488.926601,482.9862069,475.8812808,467.9251232,459.8517241,453.8812808,446.5551724,439.408867,432.5330049,426.0192118,419.7305419,413.4137931,406.8965517,400.1995074,393.3068966,386.1660099,378.7256158,370.9359606,362.7492611,354.1187192,344.9995074,335.3482759
MALAWI,173.5528956,168.7153479,163.9534472,159.2457997,154.5750742,149.9597688,145.4577641,141.1490772,137.0889478,133.3166207,129.812675,126.5037972,123.2834748,120.0837505,116.8085172,113.493636,110.3548897,107.6932011,105.6858825,104.4944527,103.9524289,103.5154221,102.4344294,100.202832,96.57858507,91.80298048,86.44505728,81.33042003,77.05259864,73.80439118,71.39553458,69.57234832,67.92462877,66.15214255,64.2017395,62.17771532,60.12068307,58.11180526,56.21056428,54.41148706,52.68518244,51.04174798,49.49293594,48.04570429,46.70496394,45.46489181,44.30788078,43.20934451,42.15061519,41.12461816,40.13328384,39.17776835,38.26244166
MALAYSIA,90.44883579,88.99688632,87.53300259,86.0625019,84.58476335,83.09952214,81.61259778,80.13117638,78.6591569,77.20313194,75.75910516,74.3077005,72.82222493,71.28519556,69.68816923,68.04156749,66.36991326,64.70805357,63.08133922,61.50219449,59.96472379,58.4541531,56.94707959,55.42869274,53.89457921,52.35742505,50.84005479,49.37381525,47.98155532,46.6698189,45.43288997,44.26597169,43.15961954,42.10542992,41.1031289,40.15126769,39.23821336,38.34927713,37.47308477,36.60304368,35.73839294,34.88077918,34.03463095,33.20235581,32.3857769,31.58081571,30.77741592,29.96230711,29.12732917,28.26797139,27.39079897,26.51248821,25.65627454
MAYOTTE,,,,551.3513514,534.7837838,518.3918919,502.4918919,487.072973,472.1108108,457.6081081,443.5162162,429.6837838,415.9108108,402.0351351,388.0675676,374.0108108,359.7,344.9297297,329.5918919,313.5891892,297.0756757,280.527027,264.5972973,249.7648649,236.2216216,223.8621622,212.5135135,201.8513514,191.6540541,181.8567568,172.5513514,163.8324324,155.8513514,148.6918919,142.3891892,136.8378378,131.8297297,127.0702703,122.3459459,117.5540541,112.7351351,107.9864865,103.4864865,99.33783784,95.57837838,92.12702703,88.86756757,85.63243243,82.31081081,78.85135135,75.3,71.73513514,68.27567568
NAMIBIA,2.79769583,2.744346464,2.693604927,2.646657921,2.603575897,2.563848705,2.527299008,2.493569702,2.462104483,2.433310255,2.406487386,2.378630859,2.345810103,2.305327406,2.255765283,2.198154964,2.135297404,2.071334524,2.009272553,1.950501039,1.894204958,1.838585432,1.780845146,1.719256884,1.653027487,1.583742059,1.51488054,1.451212817,1.396092507,1.35073182,1.313923405,1.283579298,1.256478276,1.230138833,1.204150421,1.178890792,1.153583792,1.127461769,1.10003401,1.070740565,1.039688324,1.007914587,0.97694494,0.947887136,0.921066696,0.896162956,0.872866183,0.850631005,0.829055375,0.808095568,0.787897339,0.768450971,0.749774684
NEW CALEDONIA,14.33260394,14.11378556,13.89496718,13.6761488,13.47073304,13.26838074,13.0690372,12.87275711,12.67937637,12.48889497,12.30131291,12.11652079,11.88862144,11.66466083,11.44496718,11.2297046,11.01849015,10.80765864,10.60262582,10.36553611,10.09277899,9.83583151,9.593107221,9.348960613,9.130087527,8.952407002,8.780087527,8.607768053,8.449124726,8.29595186,8.134573304,7.970459519,7.803610503,7.661378556,7.576586433,7.521881838,7.439824945,7.330415755,7.248358862,7.166301969,7.029540481,6.865426696,6.564551422,6.126914661,5.689277899,5.443107221,5.278993435,5.11487965,4.950765864,4.819474836,4.688183807,4.562363239,4.442013129
NIGER,14.07694798,13.54467672,13.03502171,12.54736402,12.08095682,11.63487408,11.2080911,10.79948291,10.40798768,10.03307571,9.673987527,9.329199495,8.996947975,8.675941423,8.365246704,8.064897766,7.775811952,7.499490803,7.236976395,6.988050051,6.752042315,6.528971343,6.318826873,6.121344438,5.936403253,5.763179916,5.5997979,5.443856477,5.293447541,5.14770585,5.00642141,4.86916239,4.735708534,4.605864056,4.479140286,4.35520881,4.234281993,4.116784558,4.0029865,3.892867293,3.786157733,3.682591774,3.5818189,3.483569906,3.38776348,3.294410673,3.203456225,3.114866977,3.028635825,2.944589879,2.862733086,2.783450699,2.707271651
NIGERIA,190.6247955,185.3747664,180.2792417,175.3546779,170.6040164,166.0222449,161.6075991,157.3557638,153.2614063,149.3233747,145.536355,141.8850434,138.3499588,134.9152113,131.5720632,128.3171064,125.1462839,122.057391,119.0474291,116.1136138,113.2500511,110.4474697,107.6949976,104.9851774,102.3087717,99.66689395,97.07491463,94.55520713,92.12158064,89.78690229,87.54055689,85.345153,83.14895528,80.91845252,78.63590039,76.32249196,74.03124719,71.83699397,69.79325296,67.91728428,66.19174435,64.59294992,63.08259495,61.63119668,60.23387024,58.89582331,57.60904949,56.36590577,55.16054547,53.98708785,52.84370478,51.73409203,50.66499116
NICARAGUA,50.52748878,49.79003656,49.07051687,48.3813279,47.72585175,47.0997424,46.49769819,45.91097723,45.33171846,44.75900781,44.19044374,43.61456706,43.01715971,42.38756856,41.7241067,41.02808709,40.29642679,39.52659963,38.71911251,37.86874688,36.98164368,36.08375436,35.20985541,34.38414492,33.61827323,32.90373941,32.21975237,31.53500914,30.82689048,30.09030248,29.33301479,28.56088582,27.78407844,27.01071963,26.24173176,25.4763171,24.71923716,23.97607612,23.2511883,22.54684228,21.86359481,21.20180322,20.56101047,19.94080937,19.34138275,18.76286355,18.20440419,17.66472495,17.1425295,16.63822503,16.15092239,15.67645006,15.20943992
NETHERLANDS,498.3520759,496.8849941,495.0496441,493.1847432,490.0796917,487.1324941,485.2398104,484.1854562,483.4084123,482.2801836,480.6072867,478.3450533,475.3015403,471.7272808,468.3675355,465.2609301,462.4007701,460.0265995,457.9089455,455.6527844,452.9137441,449.7679502,446.3802725,442.876481,439.8372927,437.2065758,434.3909064,431.6433057,429.2545024,427.2574348,425.5648697,423.9540877,422.014455,419.1291469,415.8255332,412.9650474,410.4320201,407.9987263,404.8085012,401.2161137,398.0841825,394.804295,390.8322571,386.212263,381.456872,377.0651955,373.1694609,368.9647808,364.1804502,359.2156398,354.4421209,349.6945794,344.7485782
NORWAY,13.90805107,13.73942694,13.56014762,13.38538279,13.2196798,13.05400966,12.8923229,12.75960938,12.65725714,12.57134488,12.49727597,12.42418991,12.35736774,12.29499162,12.21545003,12.13208932,12.06006822,11.99485309,11.93420721,11.87241423,11.80500619,11.73494804,11.66741133,11.61194794,11.57205394,11.5243821,11.46255626,11.40903118,11.36840895,11.33441473,11.3024738,11.26511767,11.22381922,11.18526671,11.14939442,11.111488,11.06914649,11.02246022,10.97088439,10.91050407,10.84303032,10.76744746,10.68541181,10.61073787,10.53392851,10.44845429,10.36099248,10.27468051,10.19297612,10.11405051,10.03793653,9.962323554,9.882606744
NEPAL,193.9131985,191.659414,189.4409976,187.2760098,185.1757447,183.1141402,181.0256156,178.8213673,176.4357028,173.8535752,171.0884339,168.1399512,165.016526,161.7312661,158.6724336,155.0729441,151.3797552,147.6592378,143.9661329,140.3175734,136.7237762,133.2229301,129.8562587,126.6517483,123.6331189,120.7944476,118.0957762,115.4772308,112.8949301,110.336021,107.8126364,105.3356503,102.9246713,100.5934545,98.34272727,96.16448951,94.05370629,92.00308392,90.0071049,88.0644965,86.17624476,84.3418951,82.56151049,80.83534965,79.16153846,77.53996503,75.9747972,74.4717972,73.03448951,71.66317483,70.35444755,69.10337762,67.90314685
NEW ZEALAND,16.87022901,16.74110364,16.64957654,16.52310964,16.34043523,16.17788918,16.0411682,15.89229425,15.69974555,15.5235274,15.29451977,14.99563252,14.73738179,14.65079184,14.56496145,14.48862557,14.36063955,14.17340777,13.9508564,13.74805363,13.56651855,13.41270746,13.2737078,12.64593065,12.52971782,12.46971251,12.43553226,12.32881395,12.33185219,12.25589609,12.15031712,11.98625195,11.86776043,11.82218678,11.80737534,11.85370856,11.84991075,11.81307204,11.70901219,11.48342258,11.24643956,11.02844556,10.83513729,10.67449014,10.53055334,10.43674756,10.34560024,10.16254605,9.982150317,9.818844708,9.615282367,9.426151684,9.189548441
OMAN,11.73649111,10.70759612,9.773098546,9.055793215,8.604924071,8.379718901,8.302872375,8.254943457,8.149676898,7.961231018,7.719292407,7.458510501,7.234329564,7.084119548,7.0186979,7.014975767,7.036261712,7.030688207,6.961550889,6.815011309,6.603915994,6.350843296,6.090584814,5.84847496,5.631502423,5.431567044,5.241108239,5.047315024,4.841408724,4.622552504,4.396242326,4.167502423,3.943495961,3.729806139,3.527725363,3.336904685,3.159250404,2.996552504,2.849899838,2.720345719,2.6073958,2.508494346,2.419938611,2.338772213,2.264067851,2.19577706,2.132849758,2.074329564,2.019408724,1.967331179,1.917621971,1.870193861,1.825185784
PAKISTAN,236.2787905,232.4098576,228.5262985,224.6125285,220.649127,216.6460188,212.6509042,208.730015,204.9234836,201.2652994,197.7220501,194.1854556,190.5057609,186.5815873,182.36353,177.8996601,173.3051733,168.7470164,164.3440964,160.1428666,156.1030537,152.1525322,148.1802252,144.1091726,139.9250246,135.6676396,131.3798892,127.1254436,122.9548866,118.8812267,114.9038463,111.0439433,107.3229037,103.7571308,100.355639,97.12132757,94.05500986,91.15368929,88.41227169,85.83316729,83.41018187,81.1180521,78.92345501,76.80081465,74.73987002,72.74133458,70.80434957,68.93202574,67.12675125,65.38553471,63.70558323,62.09052382,60.54590468
PANAMA,51.97968792,51.14717514,50.31318267,49.47710519,48.63930589,47.80037665,46.96037127,46.1193032,45.27749529,44.43549906,43.59436373,42.75558246,41.92102502,41.09244014,40.27017756,39.45520581,38.65063223,37.86016949,37.08641377,36.33068335,35.59217111,34.86840194,34.15577078,33.45138553,32.75442561,32.06513317,31.38294323,30.70753296,30.03852569,29.37547754,28.71778316,28.06471617,27.41556363,26.76973366,26.12730697,25.48839118,24.8527307,24.22001614,23.59034167,22.96359968,22.34074522,21.72430724,21.11755448,20.52304278,19.9420904,19.37465698,18.82024482,18.27768362,17.74631423,17.22627119,16.71853645,16.22433414,15.74521119
PERU,23.73093984,23.42796875,23.13663047,22.86158594,22.60492422,22.36377188,22.13157031,21.898975,21.65881328,21.40925391,21.15104219,20.88274141,20.60340469,20.3125625,20.00897031,19.69282578,19.36707422,19.03592578,18.70254766,18.36824844,18.03260547,17.69500938,17.35418672,17.00940234,16.66069531,16.30915156,15.95629297,15.60410781,15.2540625,14.90717422,14.56332344,14.22148594,13.88001406,13.53792344,13.19508594,12.85261875,12.51229453,12.17650313,11.8471,11.52470156,11.20928203,10.90125078,10.60085703,10.30824063,10.02396641,9.74809375,9.479605469,9.217033594,8.959408594,8.706264063,8.458171094,8.216442969,7.982948438
PHILIPPINES,329.9915283,324.3343193,318.7894054,313.3927692,308.1678237,303.0864507,298.070054,293.0092665,287.8264547,282.494312,277.0388738,271.5016668,265.948137,260.4281048,254.9485394,249.4991012,244.0920549,238.7386994,233.4458161,228.2282154,223.0844317,217.9847302,212.8867726,207.7629808,202.6040111,197.42841,192.2709025,187.1805212,182.1945602,177.3237113,172.5634739,167.9173156,163.3847201,158.9644565,154.6615857,150.4768924,146.3986585,142.4102391,138.4991616,134.6490459,130.8620025,127.1579327,123.5552572,120.0464695,116.635459,113.3135855,110.0591263,106.842929,103.6449272,100.4556494,97.28304835,94.1460169,91.07261114
PALAU,45.47391304,45.1173913,44.79565217,44.5,44.22608696,43.97391304,43.73478261,43.50434783,43.27608696,43.05434783,42.82608696,42.55434783,42.1826087,41.6826087,41.03913043,40.26956522,39.39782609,38.4673913,37.51086957,36.5326087,35.5326087,34.55217391,33.6326087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPUA NEW GUINEA,16.16672261,15.8261052,15.48597138,15.14583977,14.80552268,14.46556773,14.12715409,13.79189374,13.46102327,13.13531997,12.81478161,12.49893345,12.18692532,11.87834209,11.57298282,11.27173078,10.9765115,10.68988208,10.41365764,10.14830411,9.893218655,9.647765314,9.410848827,9.181431347,8.959649781,8.745117696,8.535635737,8.328384048,8.121392925,7.913498653,7.705255487,7.498560261,7.296268162,7.100390849,6.911904341,6.730046814,6.553062757,6.378373007,6.204328048,6.030249967,5.857406262,5.688497549,5.527255664,5.376394471,5.236748664,5.107574085,4.988022788,4.876608665,4.772119419,4.67436073,4.583378969,4.498441019,4.418690103
POLAND,125.7738848,125.8437496,125.8340365,124.6692014,124.5644606,124.4719523,124.446853,124.5144522,124.5893154,124.6440832,124.7536899,124.8175389,124.8753665,124.9098208,126.2211336,126.2316138,126.1864899,126.1039211,126.0080251,125.8371217,125.5718698,125.2527572,124.8692187,124.4271181,123.939825,123.4923994,122.9816351,122.2897222,121.4596787,120.4875575,119.4025531,118.2881615,117.2045676,116.1453198,115.0779229,114.1584773,113.2555748,112.1691861,111.0555323,109.9575533,108.9072448,107.9227203,107.0341833,106.6450096,106.2662836,105.4381632,104.4342127,103.4346534,102.6639786,101.6665578,100.270985,98.95360606,97.82885501
PUERTO RICO,407.5632469,411.6736189,415.6234498,419.5273957,421.692221,423.9984216,426.4932356,428.9981962,430.8187148,431.4405862,431.3523112,431.0824126,430.5269448,429.6059752,428.4195039,426.2797069,423.8365276,419.916009,415.2314543,411.413416,407.6095829,404.1912063,401.5907554,398.7598647,395.2254791,391.6457723,388.0326945,384.3916573,380.7215333,377.0225479,373.2962796,369.4986471,365.5639233,361.4430665,357.1688839,352.8095829,348.2175874,343.1627959,337.5422773,331.37531,324.5531003,317.6162345,311.4081172,306.4261556,302.6099211,300.1199549,298.2721533,295.9408117,292.4464487,287.9443067,282.3596392,276.2482525,270.5436302
"KOREA, D.P.R.O.",206.7559173,205.6572378,204.5618387,203.475791,202.4073167,201.3445229,200.2490574,199.0691554,197.7687318,196.32342,194.7444564,193.074155,191.3748775,189.6871107,188.0388174,186.4047255,184.7091853,182.8462586,180.746433,178.3784735,175.7847189,173.0594635,170.3364754,167.7133212,165.2304377,162.8645295,160.572685,158.2841458,155.9513828,153.5420812,151.0828503,148.6524458,146.3610913,144.2751599,142.4410431,140.7991612,139.1813886,137.3559754,135.1610664,132.5482186,129.5823021,126.3567644,123.0160784,119.6777925,116.3455776,113.0189685,109.806727,106.8406694,104.2066772,102.0050079,100.2032306,98.594145,96.88226061
PORTUGAL,114.1750737,114.8034065,115.2697893,115.4394585,115.3864723,115.4277577,115.2614409,115.0353996,114.8281404,114.5777158,114.3040546,113.8757486,113.2537923,112.4579016,111.6702514,111.0403934,110.480623,109.9884699,109.575694,109.1969945,108.9035519,108.7704262,108.8550273,109.1062077,109.3442623,109.5039344,109.6178251,109.6473661,109.5476831,109.2484372,108.8291257,108.3253661,107.6651585,106.7356503,105.5875956,104.4617486,103.3407104,102.2492896,99.38218579,95.67612022,94.35081967,94.32163934,94.46727869,94.86809836,95.71262295,96.57540984,96.98928962,97.60644809,98.34530055,98.74715847,98.69240437,98.29491803,97.58815301
PARAGUAY,17.12130632,16.83201863,16.54441732,16.25905109,15.97629751,15.69596023,15.41727913,15.13914171,14.86073496,14.58175182,14.30241631,14.02308331,13.74432671,13.46653159,13.18983388,12.91397684,12.63848729,12.36270073,12.08616662,11.8089479,11.53131135,11.25329474,10.97497609,10.69656934,10.41854015,10.14146237,9.865864586,9.592353385,9.321701485,9.053951674,8.790070476,8.532849232,8.285816763,8.051467405,7.830707274,7.62280896,7.426508935,7.239748301,7.060739995,6.889383338,6.725388875,6.566541656,6.410090612,6.25405487,6.097369746,5.94036748,5.784251196,5.630984143,5.482011075,5.337530833,5.197085326,5.060724893,4.928384093
STATE OF PALESTINE,692.6089701,672.242691,652.3340532,633.0734219,614.9863787,597.4564784,580.4810631,565.8362126,551.5607973,537.645515,524.0812292,510.8593023,497.9707641,485.4074751,473.1612957,461.2239203,449.5877076,429.8998339,411.0740864,393.0727575,375.8598007,359.4004983,343.6619601,328.6126246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRENCH POLYNESIA,75.63688525,74.81256831,74.00928962,73.24180328,72.51693989,71.82431694,71.13688525,70.41830601,69.64043716,68.80081967,67.90601093,66.94863388,65.92240437,64.82704918,63.64918033,62.3989071,61.1295082,59.91311475,58.79781421,57.80983607,56.92595628,56.08442623,55.19672131,54.19945355,53.07349727,51.8420765,50.53497268,49.19918033,47.87103825,46.55655738,45.2489071,43.95710383,42.68852459,41.44863388,40.24562842,39.08005464,37.94180328,36.81502732,35.68825137,34.55819672,33.43032787,32.31666667,31.23251366,30.19016393,29.19617486,28.24726776,27.33087432,26.42896175,25.53005464,24.62622951,23.72650273,22.85628415,22.05081967
QATAR,186.7935401,176.6161929,164.5910422,150.7074074,134.7185185,117.0640827,99.26434109,83.34211886,70.72859604,62.04849268,56.86804479,54.24160207,52.69664083,51.13634798,49.28122308,47.40456503,45.60645995,44.14091301,43.16571921,42.64478898,42.37691645,42.17105943,41.78544358,41.04366925,39.88621878,38.34599483,36.45994832,34.30525409,31.95745047,29.39267873,26.63703704,23.87984496,21.36752799,19.27235142,17.68182601,16.54254953,15.71093885,14.96864772,14.15624462,13.23083549,12.2416882,11.23083549,10.27217916,9.41791559,8.674418605,8.015159345,7.422222222,6.86873385,6.335400517,5.81369509,5.310680448,4.840310078,4.424031008
ROMANIA,86.86791583,87.20126511,87.53324934,88.01074114,88.53119621,89.33394954,90.83901866,92.15479607,92.70234368,93.26846957,93.82181344,94.53384957,96.34743807,97.70132341,97.87473868,98.03277146,98.26156929,98.54916347,98.84644211,99.03799834,99.20369563,99.33881286,100.2403687,101.1634402,100.9873905,100.1027264,99.6328471,99.24142138,98.79060085,98.35868716,98.06716159,97.74849787,97.31340193,96.56443952,95.90382912,95.30026917,94.4520969,93.56444387,92.4441391,91.29733872,90.45619953,89.68462707,88.83201789,87.91524703,86.86785187,85.95915169,84.80612139,83.42211513,82.62384301,82.13565165,81.60914301,81.08253017,80.55591734
RUSSIA,8.762349643,8.742696254,8.729168638,8.694306238,8.665223819,8.668103795,8.677320741,8.700056296,8.736370052,8.779634496,8.831429377,8.876659886,8.911633204,8.94901577,8.982804233,9.01459469,9.030986864,9.046311384,9.044911646,9.055186606,9.063735416,9.071961781,9.067995937,9.047739621,9.012901199,8.960185968,8.902284632,8.840417451,8.777207984,8.709300516,8.643589517,8.592033533,8.538220068,8.481416966,8.421441188,8.362441618,8.303869139,8.245723751,8.187944442,8.141086458,8.09453354,8.048163661,8.00215986,7.956339098,7.911189479,7.866283912,7.821622397,7.777204934,7.733092535,7.647674337,7.563171334,7.479644538,7.396971925
RWANDA,477.3620592,464.4426834,451.7355087,439.2676125,426.820754,414.3883664,402.4379003,391.6070531,382.2236319,375.1268342,369.9297527,364.3098095,355.087272,340.3152412,318.3224564,290.6225375,262.2873125,240.3556952,229.5840292,232.2036482,245.8965545,265.3060397,282.6779084,292.4481557,292.8171058,285.6013377,273.2418322,259.6674098,247.7727604,238.0946088,229.7084313,222.3481151,215.3884475,208.3820835,201.4025132,194.7447912,188.4108634,182.3983381,176.6990677,171.3325091,166.2854479,161.4778679,156.8029996,152.190758,147.5715849,142.9777057,138.5615322,134.5389947,131.0473044,128.1604783,125.7790028,123.6561005,121.4467369
SAUDI ARABIA,13.41071038,13.15903921,12.91429369,12.68014784,12.46522754,12.26519079,12.05551684,11.80260224,11.48540813,11.08961339,10.63052487,10.1527276,9.718421726,9.37092511,9.127219273,8.970114296,8.866790095,8.767938633,8.637218855,8.464946574,8.260770623,8.030745363,7.787120469,7.538797687,7.287137215,7.027890068,6.758368881,6.474572148,6.174744265,5.857974406,5.528744145,5.197322405,4.877329289,4.578923008,4.306097158,4.057552484,3.831521289,3.62405184,3.432067414,3.255520098,3.095334211,2.950266783,2.818789686,2.699443641,2.591613675,2.494359187,2.405506375,2.322486033,2.243347645,2.166756602,2.092576139,2.02156497,1.955158186
SUDAN,20.73252483,20.2158569,19.70203409,19.18894402,18.67582029,18.16433123,17.65782239,17.16095455,16.67728199,16.20738721,15.75079293,15.30860564,14.88184554,14.47086785,14.07730051,13.70027483,13.33458838,12.97312332,12.61110606,12.24517214,11.87748906,11.51546296,11.16970034,10.84723064,10.5514154,10.27818981,10.01816162,9.757987374,9.48824537,9.205718013,8.913884259,8.618223906,8.327199074,8.047148148,7.779336279,7.522243687,7.276127946,7.040653199,6.815491582,6.601153199,6.397859848,6.204510943,6.019531566,5.841689815,5.670536616,5.506097643,5.348176768,5.196697391,5.051544613,4.912470118,4.779169192,4.651427189,4.529039141
SENEGAL,73.40819613,71.29289461,69.2397912,67.26517426,65.37592583,63.56822833,61.83438425,60.16166312,58.54062224,56.96550148,55.43829533,53.96587545,52.55865579,51.22151872,49.95878045,48.76010492,47.59803667,46.43586973,45.24763933,44.02309251,42.77040461,41.50505376,40.25142056,39.02825534,37.83931855,36.68170675,35.55990755,34.47779047,33.43837843,32.44203501,31.48953929,30.58402846,29.72893056,28.92488443,28.17556744,27.47556744,26.80522516,26.138233,25.45604841,24.75026749,24.02678024,23.29909624,22.58797071,21.9085649,21.26430167,20.65042331,20.06421856,19.50048824,18.95525892,18.42872799,17.9222303,17.43406742,16.96218771
SINGAPORE,7713.142857,7589.142857,7405.285714,7252.428571,7125.142857,6913.428571,6602.302158,6342.074928,6191.291727,6047.460087,5989.519651,6186.666667,6176.119403,6011.791045,5908.507463,5861.492537,5665.671642,5478.656716,5260.447761,5102.985075,4945.522388,4821.940299,4679.253731,4547.910448,4374.477612,4247.910448,4141.492537,4079.701493,4083.58209,4077.910448,4001.641791,3950,3780.298507,3602.835821,3557.462687,3512.835821,3470.597015,3422.835821,3377.014925,3328.059701,3273.134328,3212.537313,3153.58209,3096.268657,3048.507463,3002.985075,2951.641791,2887.164179,2816.268657,2748.656716,2679.104478,2612.238806,2540.895522
SOLOMON ISLANDS,20.0511254,19.63551268,19.22104323,18.80839586,18.39814219,17.99003215,17.58299393,17.17559843,16.76691676,16.356806,15.9462308,15.53697749,15.1314398,14.73154698,14.33808503,13.95116113,13.57131118,13.19896392,12.83444087,12.4776706,12.12897463,11.78935334,11.45994998,11.14144337,10.83451233,10.53812076,10.24894605,9.962343694,9.675205431,9.386173633,9.096177206,8.806788139,8.520471597,8.239156842,7.963737049,7.693926402,7.429153269,7.168345838,6.911289746,6.657306181,6.407788496,6.166452304,5.93833512,5.726759557,5.533261879,5.356413005,5.193068953,5.038478028,4.889138978,4.744087174,4.603894248,4.468310111,4.337370489
SIERRA LEONE,84.4011499,82.830798,81.26199778,79.68933222,78.15436409,76.64365475,75.03484345,73.16305071,70.93232197,68.27618454,65.29181214,62.24781103,59.51325852,57.3532419,55.83877805,54.88873649,54.42384317,54.30462732,54.40710723,54.74569133,55.29833749,55.85660848,56.15484899,56.00828484,55.32025492,54.14904406,52.65947631,51.1013023,49.65914381,48.38146301,47.22000554,46.14778332,45.10782765,44.05980881,43.00782765,41.97790247,40.97532557,40.00741203,39.07982821,38.19354392,37.34807426,36.54559435,35.78830701,35.07722361,34.41330008,33.79481851,33.21656969,32.67144638,32.1537545,31.66130507,31.19372402,30.74948739,30.32751455
EL SALVADOR,306.0064672,303.9282819,301.9421815,300.1059363,298.430695,296.9003861,295.5092664,294.2418919,293.0761583,292.002751,290.9925676,289.9762548,288.8657819,287.586583,286.1394305,284.5085907,282.5881274,280.2485521,277.4137548,274.0223456,270.1410232,265.9815637,261.8384653,257.9259653,254.31361,250.9465734,247.7605212,244.6409749,241.4974903,238.3257239,235.1398649,231.885666,228.4983591,224.9303089,221.1628378,217.2008205,213.0514961,208.7332046,202.9916067,198.4018705,193.6732854,188.8529017,184.0015827,179.1664269,174.3828297,169.6555396,164.9647002,160.2739568,155.566283,150.837506,146.1281055,141.518753,137.1155396
